contig_id	target_id	Ecosystem classification
FCH3CGLCCXYL4FAA_NODE_1711	3300013132_____Ga0172372_10010087 (taxid 1001158495)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1712	3300009180_____Ga0114979_10008539 (taxid 1000867804)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1713	level1_8122 (taxid 1000396527)	
FCH3CGLCCXYL4FAA_NODE_1715	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1716	3300013884_____Ga0181304_100704 (taxid 1000636195)	Engineered;Lab enrichment;Defined media;Anaerobic media;Engineered;
FCH3CGLCCXYL4FAA_NODE_1717	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1720	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1724	3300005346_____Ga0074242_11238720 (taxid 1000753972)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1726	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1727	3300000929_____NpDRAFT_10040175 (taxid 1000591099)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1729	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_1730	3300005805_____Ga0079957_1008289 (taxid 1000830411)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1731	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1732	3300005613_____Ga0074649_1005169 (taxid 1000430472)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1733	3300009004_____Ga0100377_1000689 (taxid 1000134476)	Environmental;Aquatic;Freshwater;Groundwater;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1734	3300007345_____Ga0070752_1003166 (taxid 1001054483)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1735	3300006874_____Ga0075475_10006750 (taxid 1000237377)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1736	3300013004_____Ga0164293_10020682 (taxid 1000574311)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1737	level3_30341 (taxid 1000171380)	
FCH3CGLCCXYL4FAA_NODE_1740	3300005512_____Ga0074648_1009197 (taxid 1000233519)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1743	3300005862_____Ga0080013_1010290 (taxid 1000890994)	
FCH3CGLCCXYL4FAA_NODE_1744	3300005613_____Ga0074649_1003039 (taxid 1000391741)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1745	3300005613_____Ga0074649_1001800 (taxid 1000356287)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1747	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1749	level1_34580 (taxid 1001007461)	
FCH3CGLCCXYL4FAA_NODE_1753	3300007640_____Ga0070751_1008017 (taxid 1000756166)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1754	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1756	3300005528_____Ga0068872_10002081 (taxid 1000677604)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1759	level2_15153 (taxid 1000172822)	
FCH3CGLCCXYL4FAA_NODE_1760	3300008012_____Ga0075480_10000230 (taxid 1000433337)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1761	3300010370_____Ga0129336_10005724 (taxid 1000148862)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1762	3300006315_____Ga0068487_1022139 (taxid 1000319329)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_1764	3300001460_____JGI24003J15210_10005358 (taxid 1000913783)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_1765	level2_39812 (taxid 1000086616)	
FCH3CGLCCXYL4FAA_NODE_1766	level3_18420 (taxid 1000460008)	
FCH3CGLCCXYL4FAA_NODE_1768	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1769	3300000116_____DelMOSpr2010_c10009171 (taxid 1000147005)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1770	3300007542_____Ga0099846_1001138 (taxid 1000962169)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1773	3300005613_____Ga0074649_1006326 (taxid 1000445458)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1774	level3_27931 (taxid 1000973799)	
FCH3CGLCCXYL4FAA_NODE_1775	3300009149_____Ga0114918_10003217 (taxid 1001024709)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_1776	3300012956_____Ga0154020_10001550 (taxid 1001087842)	Engineered;Wastewater;Activated Sludge;Unclassified;Engineered;
FCH3CGLCCXYL4FAA_NODE_1778	3300005613_____Ga0074649_1005456 (taxid 1000428655)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1779	3300017951_____Ga0181577_10014330 (taxid 1001042109)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1780	3300005613_____Ga0074649_1006467 (taxid 1000449645)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1781	3300007544_____Ga0102861_1000726 (taxid 1001172526)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1782	level2_67987 (taxid 1000424863)	
FCH3CGLCCXYL4FAA_NODE_1785	level3_23635 (taxid 1000903750)	
FCH3CGLCCXYL4FAA_NODE_1786	3300018418_____Ga0181567_10008541 (taxid 1000239786)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1787	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1788	3300005805_____Ga0079957_1005965 (taxid 1000764691)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1789	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_1791	3300012210_____Ga0137378_10000061 (taxid 1000216800)	Environmental;Terrestrial;Soil;Unclassified;Terrestrial(soil);
FCH3CGLCCXYL4FAA_NODE_1792	3300005456_____Ga0070678_100000001 (taxid 1000031034)	Host-associated;Plants;Rhizoplane;Soil;Host-associated(plants);
FCH3CGLCCXYL4FAA_NODE_1793	3300007542_____Ga0099846_1000274 (taxid 1000909655)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1794	level2_67329 (taxid 1000429956)	
FCH3CGLCCXYL4FAA_NODE_1795	3300005613_____Ga0074649_1000573 (taxid 1000336953)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1796	3300005528_____Ga0068872_10015219 (taxid 1000021925)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1797	3300005805_____Ga0079957_1000475 (taxid 1000702455)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1800	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1801	level1_71994 (taxid 1000674903)	
FCH3CGLCCXYL4FAA_NODE_1802	3300008963_____Ga0102930_1002788 (taxid 1000640293)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_1803	level1_7023 (taxid 1000379342)	
FCH3CGLCCXYL4FAA_NODE_1804	3300000949_____BBAY94_12626472 (taxid 1001028966)	Host-associated;Algae;Green algae;Ectosymbionts;Host-associated(other);
FCH3CGLCCXYL4FAA_NODE_1805	3300014913_____Ga0164310_10001491 (taxid 1000262328)	Environmental;Aquatic;Marine;Hydrothermal vents;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1806	3300013800_____Ga0119898_1000007 (taxid 1000364051)	Engineered;Wastewater;Industrial wastewater;Unclassified;Engineered;
FCH3CGLCCXYL4FAA_NODE_1807	3300000558_____Draft_10010991 (taxid 1000659537)	Engineered;Wastewater;Industrial wastewater;Petrochemical;Engineered;
FCH3CGLCCXYL4FAA_NODE_1808	3300009071_____Ga0115566_10004850 (taxid 1000315635)	Environmental;Aquatic;Marine;Pelagic;Marine;
FCH3CGLCCXYL4FAA_NODE_1810	3300004097_____Ga0055584_100010579 (taxid 1000325927)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1811	3300006927_____Ga0098034_1001954 (taxid 1000497072)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_1813	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1814	3300002835_____B570J40625_100001711 (taxid 1001138192)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1815	3300001349_____JGI20160J14292_10004478 (taxid 1000316932)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1816	level3_12743 (taxid 1000358679)	
FCH3CGLCCXYL4FAA_NODE_1820	3300009183_____Ga0114974_10003090 (taxid 1000352611)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1821	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1822	3300000116_____DelMOSpr2010_c10009396 (taxid 1000146112)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1823	level2_80397 (taxid 1000159860)	
FCH3CGLCCXYL4FAA_NODE_1824	3300007609_____Ga0102945_1002115 (taxid 1000254358)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_1825	3300018048_____Ga0181606_10004618 (taxid 1001058853)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1826	level1_55617 (taxid 1000836392)	
FCH3CGLCCXYL4FAA_NODE_1827	3300007165_____Ga0079302_1000188 (taxid 1001016415)	Environmental;Terrestrial;Deep subsurface;Unclassified;Terrestrial(other);
FCH3CGLCCXYL4FAA_NODE_1828	level4_4666 (taxid 1000268704)	
FCH3CGLCCXYL4FAA_NODE_1831	level2_44534 (taxid 1000566451)	
FCH3CGLCCXYL4FAA_NODE_1832	level2_7223 (taxid 1001143583)	
FCH3CGLCCXYL4FAA_NODE_1835	3300007540_____Ga0099847_1001535 (taxid 1001014266)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1836	3300014711_____Ga0134314_100012 (taxid 1000536027)	Environmental;Aquatic;Freshwater;Groundwater;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1837	3300009159_____Ga0114978_10001140 (taxid 1000283441)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1839	level2_69569 (taxid 1000467322)	
FCH3CGLCCXYL4FAA_NODE_1840	3300009183_____Ga0114974_10001867 (taxid 1000360399)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1841	level2_5662 (taxid 1001122296)	
FCH3CGLCCXYL4FAA_NODE_1844	3300012983_____Ga0123349_10003207 (taxid 1000023092)	Host-associated;Mammals;Digestive system;Large intestine;Host-associated(other);
FCH3CGLCCXYL4FAA_NODE_1845	3300007540_____Ga0099847_1001064 (taxid 1001013497)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1846	3300017987_____Ga0180431_10029315 (taxid 1000210960)	Environmental;Aquatic;Non-marine Saline and Alkaline;Hypersaline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1848	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1849	3300005613_____Ga0074649_1001878 (taxid 1000356103)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1850	3300009180_____Ga0114979_10000865 (taxid 1000740306)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1851	3300002835_____B570J40625_100019455 (taxid 1000635165)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1852	3300013371_____Ga0121441_100384 (taxid 1000740866)	Engineered;Built environment;City;Subway;Engineered;
FCH3CGLCCXYL4FAA_NODE_1853	3300007960_____Ga0099850_1000082 (taxid 1000306691)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1854	3300013285_____Ga0136642_1002323 (taxid 1000451886)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1856	3300018424_____Ga0181591_10005144 (taxid 1000183092)	Environmental;Aquatic;Marine;Intertidal zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1858	unclassified (taxid 0)	
FCH3CGLCCXYL4FAA_NODE_1859	3300009512_____Ga0115003_10004224 (taxid 1000812151)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_1860	3300005581_____Ga0049081_10000924 (taxid 1001097793)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1861	3300005527_____Ga0068876_10000959 (taxid 1000795834)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1862	level1_86460 (taxid 1000067020)	
FCH3CGLCCXYL4FAA_NODE_1863	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1864	3300005512_____Ga0074648_1003337 (taxid 1000123212)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1865	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1866	3300012990_____Ga0159060_1000181 (taxid 1000815654)	Engineered;Wastewater;Industrial wastewater;Petrochemical;Engineered;
FCH3CGLCCXYL4FAA_NODE_1867	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1868	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1870	3300007541_____Ga0099848_1002166 (taxid 1000624329)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1871	3300005613_____Ga0074649_1009320 (taxid 1000501428)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1872	3300009769_____Ga0116184_10002609 (taxid 1000276558)	Engineered;Wastewater;Anaerobic digestor;Unclassified;Engineered;
FCH3CGLCCXYL4FAA_NODE_1873	level1_33982 (taxid 1000950766)	
FCH3CGLCCXYL4FAA_NODE_1875	3300007165_____Ga0079302_1000179 (taxid 1001016462)	Environmental;Terrestrial;Deep subsurface;Unclassified;Terrestrial(other);
FCH3CGLCCXYL4FAA_NODE_1876	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1877	3300000101_____DelMOSum2010_c10008685 (taxid 1000515766)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1878	3300005528_____Ga0068872_10006434 (taxid 1000731473)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1879	3300013126_____Ga0172367_10003161 (taxid 1000659680)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1881	3300010370_____Ga0129336_10000897 (taxid 1000006474)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1882	3300007165_____Ga0079302_1000179 (taxid 1001016462)	Environmental;Terrestrial;Deep subsurface;Unclassified;Terrestrial(other);
FCH3CGLCCXYL4FAA_NODE_1883	3300005527_____Ga0068876_10000282 (taxid 1000798764)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1884	level2_79339 (taxid 1000988130)	
FCH3CGLCCXYL4FAA_NODE_1885	3300000929_____NpDRAFT_10021191 (taxid 1000732138)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1887	3300010157_____Ga0114964_10001512 (taxid 1000660937)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1888	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1890	3300005862_____Ga0080013_1001379 (taxid 1000344728)	
FCH3CGLCCXYL4FAA_NODE_1891	level2_7705 (taxid 1001158590)	
FCH3CGLCCXYL4FAA_NODE_1892	level1_1943 (taxid 1000266414)	
FCH3CGLCCXYL4FAA_NODE_1893	3300001687_____WOR8_10014600 (taxid 1001171486)	Environmental;Aquatic;Marine;Oceanic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1896	level3_7841 (taxid 1000744705)	
FCH3CGLCCXYL4FAA_NODE_1897	3300006734_____Ga0098073_1000693 (taxid 1000952015)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_1899	3300010300_____Ga0129351_1000560 (taxid 1000692534)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1900	3300007344_____Ga0070745_1000900 (taxid 1000524422)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1901	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1902	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1903	3300005613_____Ga0074649_1011723 (taxid 1000888965)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1905	3300006639_____Ga0079301_1002272 (taxid 1000628333)	Environmental;Terrestrial;Deep subsurface;Unclassified;Terrestrial(other);
FCH3CGLCCXYL4FAA_NODE_1906	3300002161_____JGI24766J26685_10000310 (taxid 1000036486)	Environmental;Aquatic;Freshwater;Lentic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1907	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1909	3300005613_____Ga0074649_1001218 (taxid 1000354269)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1910	3300005613_____Ga0074649_1008428 (taxid 1000484794)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1911	3300009785_____Ga0115001_10009506 (taxid 1000573953)	Environmental;Aquatic;Marine;Oceanic;Marine;
FCH3CGLCCXYL4FAA_NODE_1912	3300006802_____Ga0070749_10000159 (taxid 1000433504)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1913	3300009085_____Ga0105103_10002990 (taxid 1000042105)	Environmental;Aquatic;Freshwater;Sediment;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1914	3300005662_____Ga0078894_10014822 (taxid 1000443110)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1915	level3_8518 (taxid 1000770611)	
FCH3CGLCCXYL4FAA_NODE_1917	3300005613_____Ga0074649_1005645 (taxid 1000432478)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1918	level4_711323 (taxid 1000660985)	
FCH3CGLCCXYL4FAA_NODE_1919	3300005611_____Ga0074647_1000880 (taxid 1001077746)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1921	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1923	3300009158_____Ga0114977_10003695 (taxid 1001121822)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1924	3300002835_____B570J40625_100000043 (taxid 1001156181)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1925	3300005943_____Ga0073926_10000035 (taxid 1001122701)	Environmental;Terrestrial;Soil;Sand;Terrestrial(soil);
FCH3CGLCCXYL4FAA_NODE_1927	3300005525_____Ga0068877_10007425 (taxid 1001136665)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1928	3300007541_____Ga0099848_1001334 (taxid 1000648236)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1929	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1930	level1_99562 (taxid 1000629577)	
FCH3CGLCCXYL4FAA_NODE_1931	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1932	3300002835_____B570J40625_100026603 (taxid 1001121270)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1933	3300002835_____B570J40625_100031701 (taxid 1000300827)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1936	3300007344_____Ga0070745_1001093 (taxid 1000507981)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1937	3300007517_____Ga0105045_10000860 (taxid 1000058559)	Environmental;Aquatic;Freshwater;Ice;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1938	3300000736_____JGI12547J11936_1000029 (taxid 1000983370)	Environmental;Aquatic;Freshwater;Lentic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1939	level2_75774 (taxid 1000977397)	
FCH3CGLCCXYL4FAA_NODE_1940	3300000116_____DelMOSpr2010_c10004357 (taxid 1000004419)	Environmental;Aquatic;Marine;Neritic zone;Marine;
FCH3CGLCCXYL4FAA_NODE_1941	3300009184_____Ga0114976_10002984 (taxid 1001109554)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1942	3300009508_____Ga0115567_10017590 (taxid 1000941052)	Environmental;Aquatic;Marine;Pelagic;Marine;
FCH3CGLCCXYL4FAA_NODE_1943	3300006173_____Ga0070716_100000026 (taxid 1000598178)	Environmental;Terrestrial;Soil;Loam;Terrestrial(soil);
FCH3CGLCCXYL4FAA_NODE_1944	3300005527_____Ga0068876_10001039 (taxid 1000816243)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1945	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1946	3300013010_____Ga0129327_10004957 (taxid 1000462007)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1948	3300009155_____Ga0114968_10000255 (taxid 1001047460)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1951	level0_1 (taxid 1000675921)	
FCH3CGLCCXYL4FAA_NODE_1952	level3_651787 (taxid 1000742565)	
FCH3CGLCCXYL4FAA_NODE_1953	3300009001_____Ga0102963_1003296 (taxid 1000774603)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_1954	level1_47395 (taxid 1000369128)	
FCH3CGLCCXYL4FAA_NODE_1955	3300005613_____Ga0074649_1003496 (taxid 1000394414)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1956	3300005805_____Ga0079957_1010658 (taxid 1000011877)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1957	3300002835_____B570J40625_100001565 (taxid 1001140788)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1958	3300005613_____Ga0074649_1007580 (taxid 1000466391)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1959	3300000477_____SL_5KL_010_SEDDRAFT_10000271 (taxid 1000348674)	Environmental;Aquatic;Non-marine Saline and Alkaline;Alkaline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1960	3300004807_____Ga0007809_10001603 (taxid 1000805810)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1961	level1_44071 (taxid 1000326677)	
FCH3CGLCCXYL4FAA_NODE_1962	3300005527_____Ga0068876_10005121 (taxid 1000876697)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1963	level2_22064 (taxid 1000676484)	
FCH3CGLCCXYL4FAA_NODE_1964	3300012269_____Ga0136560_1000100 (taxid 1000953460)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Non-marine_Saline_and_Alkaline;
FCH3CGLCCXYL4FAA_NODE_1965	3300007541_____Ga0099848_1004385 (taxid 1000660259)	Environmental;Aquatic;Marine;Coastal;Marine;
FCH3CGLCCXYL4FAA_NODE_1966	level2_69429 (taxid 1000466734)	
FCH3CGLCCXYL4FAA_NODE_1967	3300001687_____WOR8_10001075 (taxid 1000597795)	Environmental;Aquatic;Marine;Oceanic;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1968	3300005528_____Ga0068872_10002469 (taxid 1000675435)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1969	3300005805_____Ga0079957_1001735 (taxid 1000720780)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1970	3300013126_____Ga0172367_10025362 (taxid 1000553946)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1971	3300002835_____B570J40625_100029016 (taxid 1001149266)	Environmental;Aquatic;Freshwater;Lentic;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1972	3300009181_____Ga0114969_10015829 (taxid 1000029898)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1974	3300009183_____Ga0114974_10001589 (taxid 1000358883)	Environmental;Aquatic;Freshwater;Lake;Freshwater;
FCH3CGLCCXYL4FAA_NODE_1975	3300005512_____Ga0074648_1006837 (taxid 1000220422)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
FCH3CGLCCXYL4FAA_NODE_1976	3300005613_____Ga0074649_1001201 (taxid 1000354315)	Environmental;Aquatic;Non-marine Saline and Alkaline;Saline;Aquatic(sediment);
